time,T,RH,light
2017-10-04 12:15:00-08:00,25.185430194805193,80,1
2017-10-04 12:30:00-08:00,25.30876623376623,80,1
2017-10-04 12:45:00-08:00,25.427719155844155,80,1
2017-10-04 13:00:00-08:00,25.6,80,1
2017-10-04 13:15:00-08:00,25.972727272727276,80,1
2017-10-04 13:30:00-08:00,26.509090909090908,80,1
2017-10-04 13:45:00-08:00,26.990909090909092,80,1
2017-10-04 14:00:00-08:00,27.2,80,1
2017-10-04 14:15:00-08:00,27.2,80,1
2017-10-04 14:30:00-08:00,27.199999999999996,80,1
2017-10-04 14:45:00-08:00,27.2,80,1
2017-10-04 15:00:00-08:00,27.2,80,1
2017-10-04 15:15:00-08:00,27.158096590909093,80,1
2017-10-04 15:30:00-08:00,27.04659090909091,80,1
2017-10-04 15:45:00-08:00,26.886789772727273,80,1
2017-10-04 16:00:00-08:00,26.7,80,1
2017-10-04 16:15:00-08:00,26.415614073426575,80,1
2017-10-04 16:30:00-08:00,25.99315268065268,80,1
2017-10-04 16:45:00-08:00,25.49911494755245,80,1
2017-10-04 17:00:00-08:00,25.0,80,1
2017-10-04 17:15:00-08:00,24.38653846153846,80,1
2017-10-04 17:30:00-08:00,23.660256410256412,80,1
2017-10-04 17:45:00-08:00,23.053846153846152,80,1
2017-10-04 18:00:00-08:00,22.8,80,0
2017-10-04 18:15:00-08:00,22.8,80,0
2017-10-04 18:30:00-08:00,22.800000000000004,80,0
2017-10-04 18:45:00-08:00,22.8,80,0
2017-10-04 19:00:00-08:00,22.8,80,0
2017-10-04 19:15:00-08:00,22.596986607142856,80,0
2017-10-04 19:30:00-08:00,22.116964285714285,80,0
2017-10-04 19:45:00-08:00,21.553459821428575,80,0
2017-10-04 20:00:00-08:00,21.1,80,0
2017-10-04 20:15:00-08:00,20.802901785714283,80,0
2017-10-04 20:30:00-08:00,20.55,80,0
2017-10-04 20:45:00-08:00,20.297098214285715,80,0
2017-10-04 21:00:00-08:00,20.0,80,0
2017-10-04 21:15:00-08:00,19.62381290584415,80,0
2017-10-04 21:30:00-08:00,19.189096320346323,80,0
2017-10-04 21:45:00-08:00,18.734831574675326,80,0
2017-10-04 22:00:00-08:00,18.3,80,0
2017-10-04 22:15:00-08:00,17.85909090909091,80,0
2017-10-04 22:30:00-08:00,17.403030303030302,80,0
2017-10-04 22:45:00-08:00,16.995454545454542,80,0
2017-10-04 23:00:00-08:00,16.7,80,0
2017-10-04 23:15:00-08:00,16.519919786096256,80,0
2017-10-04 23:30:00-08:00,16.387967914438505,80,0
2017-10-04 23:45:00-08:00,16.2620320855615,80,0
2017-10-05 00:00:00-08:00,16.1,80,0
2017-10-05 00:15:00-08:00,15.818933823529413,80,0
2017-10-05 00:30:00-08:00,15.452941176470588,80,0
2017-10-05 00:45:00-08:00,15.135477941176472,80,0
2017-10-05 01:00:00-08:00,15.0,80,0
2017-10-05 01:15:00-08:00,15.0,80,0
2017-10-05 01:30:00-08:00,15.0,80,0
2017-10-05 01:45:00-08:00,15.0,80,0
2017-10-05 02:00:00-08:00,15.0,80,0
2017-10-05 02:15:00-08:00,14.86452205882353,80,0
2017-10-05 02:30:00-08:00,14.547058823529412,80,0
2017-10-05 02:45:00-08:00,14.181066176470587,80,0
2017-10-05 03:00:00-08:00,13.9,80,0
2017-10-05 03:15:00-08:00,13.722627005347595,80,0
2017-10-05 03:30:00-08:00,13.571122994652407,80,0
2017-10-05 03:45:00-08:00,13.434057486631016,80,0
2017-10-05 04:00:00-08:00,13.3,80,0
2017-10-05 04:15:00-08:00,13.145170454545456,80,0
2017-10-05 04:30:00-08:00,12.981818181818182,80,0
2017-10-05 04:45:00-08:00,12.852556818181819,80,0
2017-10-05 05:00:00-08:00,12.8,80,0
2017-10-05 05:15:00-08:00,12.9396484375,80,0
2017-10-05 05:30:00-08:00,13.264062500000001,80,0
2017-10-05 05:45:00-08:00,13.631445312500002,80,0
2017-10-05 06:00:00-08:00,13.9,80,1
2017-10-05 06:15:00-08:00,14.033939302884615,80,1
2017-10-05 06:30:00-08:00,14.12696314102564,80,1
2017-10-05 06:45:00-08:00,14.231505408653847,80,1
2017-10-05 07:00:00-08:00,14.4,80,1
2017-10-05 07:15:00-08:00,14.896849885189438,80,1
2017-10-05 07:30:00-08:00,15.790317642556449,80,1
2017-10-05 07:45:00-08:00,16.838626578645236,80,1
2017-10-05 08:00:00-08:00,17.8,80,1
2017-10-05 08:15:00-08:00,18.64460560924884,80,1
2017-10-05 08:30:00-08:00,19.489968191827746,80,1
2017-10-05 08:45:00-08:00,20.315346678492784,80,1
2017-10-05 09:00:00-08:00,21.1,80,1
2017-10-05 09:15:00-08:00,21.848024590163938,80,1
2017-10-05 09:30:00-08:00,22.570688524590164,80,1
2017-10-05 09:45:00-08:00,23.25800819672131,80,1
2017-10-05 10:00:00-08:00,23.9,80,1
2017-10-05 10:15:00-08:00,24.487125,80,1
2017-10-05 10:30:00-08:00,25.032999999999998,80,1
2017-10-05 10:45:00-08:00,25.562375000000003,80,1
2017-10-05 11:00:00-08:00,26.1,80,1
2017-10-05 11:15:00-08:00,26.684375,80,1
2017-10-05 11:30:00-08:00,27.291666666666668,80,1
2017-10-05 11:45:00-08:00,27.853125000000002,80,1
2017-10-05 12:00:00-08:00,28.3,80,1
2017-10-05 12:15:00-08:00,28.678125,80,1
2017-10-05 12:30:00-08:00,29.03333333333333,80,1
2017-10-05 12:45:00-08:00,29.296874999999996,80,1
2017-10-05 13:00:00-08:00,29.4,80,1
2017-10-05 13:15:00-08:00,29.321875,80,1
2017-10-05 13:30:00-08:00,29.15,80,1
2017-10-05 13:45:00-08:00,28.978125,80,1
2017-10-05 14:00:00-08:00,28.9,80,1
2017-10-05 14:15:00-08:00,28.9,80,1
2017-10-05 14:30:00-08:00,28.9,80,1
2017-10-05 14:45:00-08:00,28.9,80,1
2017-10-05 15:00:00-08:00,28.9,80,1
2017-10-05 15:15:00-08:00,28.847159090909088,80,1
2017-10-05 15:30:00-08:00,28.70909090909091,80,1
2017-10-05 15:45:00-08:00,28.516477272727272,80,1
2017-10-05 16:00:00-08:00,28.3,80,1
2017-10-05 16:15:00-08:00,28.01573426573427,80,1
2017-10-05 16:30:00-08:00,27.626806526806526,80,1
2017-10-05 16:45:00-08:00,27.174475524475525,80,1
2017-10-05 17:00:00-08:00,26.7,80,1
2017-10-05 17:15:00-08:00,26.14500141402715,80,1
2017-10-05 17:30:00-08:00,25.500131975867273,80,1
2017-10-05 17:45:00-08:00,24.880196549773757,80,1
2017-10-05 18:00:00-08:00,24.4,80,0
2017-10-05 18:15:00-08:00,24.051068474264703,80,0
2017-10-05 18:30:00-08:00,23.749908088235294,80,0
2017-10-05 18:45:00-08:00,23.498793658088236,80,0
2017-10-05 19:00:00-08:00,23.3,80,0
2017-10-05 19:15:00-08:00,23.16141690340909,80,0
2017-10-05 19:30:00-08:00,23.06065340909091,80,0
2017-10-05 19:45:00-08:00,22.95456321022727,80,0
2017-10-05 20:00:00-08:00,22.8,80,0
2017-10-05 20:15:00-08:00,22.505397727272726,80,0
2017-10-05 20:30:00-08:00,22.06590909090909,80,0
2017-10-05 20:45:00-08:00,21.56846590909091,80,0
2017-10-05 21:00:00-08:00,21.1,80,0
2017-10-05 21:15:00-08:00,20.631534090909096,80,0
2017-10-05 21:30:00-08:00,20.13409090909091,80,0
2017-10-05 21:45:00-08:00,19.694602272727273,80,0
2017-10-05 22:00:00-08:00,19.4,80,0
2017-10-05 22:15:00-08:00,19.245436789772725,80,0
2017-10-05 22:30:00-08:00,19.13934659090909,80,0
2017-10-05 22:45:00-08:00,19.03858309659091,80,0
2017-10-05 23:00:00-08:00,18.9,80,0
2017-10-05 23:15:00-08:00,18.683007812499998,80,0
2017-10-05 23:30:00-08:00,18.4015625,80,0
2017-10-05 23:45:00-08:00,18.0943359375,80,0
2017-10-06 00:00:00-08:00,17.8,80,0
2017-10-06 00:15:00-08:00,17.4734375,80,0
2017-10-06 00:30:00-08:00,17.112499999999997,80,0
2017-10-06 00:45:00-08:00,16.8203125,80,0
2017-10-06 01:00:00-08:00,16.7,80,0
2017-10-06 01:15:00-08:00,16.7,80,0
2017-10-06 01:30:00-08:00,16.7,80,0
2017-10-06 01:45:00-08:00,16.7,80,0
2017-10-06 02:00:00-08:00,16.7,80,0
2017-10-06 02:15:00-08:00,16.47595108695652,80,0
2017-10-06 02:30:00-08:00,15.96086956521739,80,0
2017-10-06 02:45:00-08:00,15.390353260869565,80,0
2017-10-06 03:00:00-08:00,15.0,80,0
2017-10-06 03:15:00-08:00,14.781521739130435,80,0
2017-10-06 03:30:00-08:00,14.58913043478261,80,0
2017-10-06 03:45:00-08:00,14.452173913043481,80,0
2017-10-06 04:00:00-08:00,14.4,80,0
2017-10-06 04:15:00-08:00,14.493750000000002,80,0
2017-10-06 04:30:00-08:00,14.7,80,0
2017-10-06 04:45:00-08:00,14.90625,80,0
2017-10-06 05:00:00-08:00,15.0,80,0
2017-10-06 05:15:00-08:00,14.828125,80,0
2017-10-06 05:30:00-08:00,14.450000000000001,80,0
2017-10-06 05:45:00-08:00,14.071874999999999,80,0
2017-10-06 06:00:00-08:00,13.9,80,1
2017-10-06 06:15:00-08:00,14.092168674698796,80,1
2017-10-06 06:30:00-08:00,14.59578313253012,80,1
2017-10-06 06:45:00-08:00,15.301506024096387,80,1
2017-10-06 07:00:00-08:00,16.1,80,1
2017-10-06 07:15:00-08:00,17.327953245566537,80,1
2017-10-06 07:30:00-08:00,19.074441586571,80,1
2017-10-06 07:45:00-08:00,20.858709134289967,80,1
2017-10-06 08:00:00-08:00,22.2,80,1
2017-10-06 08:15:00-08:00,23.061747191011236,80,1
2017-10-06 08:30:00-08:00,23.77177528089888,80,1
2017-10-06 08:45:00-08:00,24.39591573033708,80,1
2017-10-06 09:00:00-08:00,25.0,80,1
2017-10-06 09:15:00-08:00,25.565026785714284,80,1
2017-10-06 09:30:00-08:00,26.07407142857143,80,1
2017-10-06 09:45:00-08:00,26.59608035714286,80,1
2017-10-06 10:00:00-08:00,27.2,80,1
2017-10-06 10:15:00-08:00,28.00491964285714,80,1
2017-10-06 10:30:00-08:00,28.96192857142857,80,1
2017-10-06 10:45:00-08:00,29.88797321428571,80,1
2017-10-06 11:00:00-08:00,30.6,80,1
2017-10-06 11:15:00-08:00,31.094888888888892,80,1
2017-10-06 11:30:00-08:00,31.50903703703704,80,1
2017-10-06 11:45:00-08:00,31.86866666666667,80,1
2017-10-06 12:00:00-08:00,32.2,80,1
2017-10-06 12:15:00-08:00,32.51881127450981,80,1
2017-10-06 12:30:00-08:00,32.815904139433556,80,1
2017-10-06 12:45:00-08:00,33.080044934640526,80,1
2017-10-06 13:00:00-08:00,33.3,80,1
2017-10-06 13:15:00-08:00,33.477372994652406,80,1
2017-10-06 13:30:00-08:00,33.62887700534759,80,1
2017-10-06 13:45:00-08:00,33.765942513368984,80,1
2017-10-06 14:00:00-08:00,33.9,80,1
2017-10-06 14:15:00-08:00,34.054829545454545,80,1
2017-10-06 14:30:00-08:00,34.21818181818181,80,1
2017-10-06 14:45:00-08:00,34.34744318181818,80,1
2017-10-06 15:00:00-08:00,34.4,80,1
2017-10-06 15:15:00-08:00,34.34744318181818,80,1
2017-10-06 15:30:00-08:00,34.21818181818181,80,1
2017-10-06 15:45:00-08:00,34.05482954545454,80,1
2017-10-06 16:00:00-08:00,33.9,80,1
2017-10-06 16:15:00-08:00,33.773741883116884,80,1
2017-10-06 16:30:00-08:00,33.64967532467533,80,1
2017-10-06 16:45:00-08:00,33.5007711038961,80,1
2017-10-06 17:00:00-08:00,33.3,80,1
2017-10-06 17:15:00-08:00,32.95552546838407,80,1
2017-10-06 17:30:00-08:00,32.43378220140515,80,1
2017-10-06 17:45:00-08:00,31.795147833723654,80,1
2017-10-06 18:00:00-08:00,31.1,80,0
2017-10-06 18:15:00-08:00,30.136579033159467,80,0
2017-10-06 18:30:00-08:00,28.909156110283156,80,0
2017-10-06 18:45:00-08:00,27.802155132265277,80,0
2017-10-06 19:00:00-08:00,27.2,80,0
2017-10-06 19:15:00-08:00,27.022798295454546,80,0
2017-10-06 19:30:00-08:00,26.907386363636363,80,0
2017-10-06 19:45:00-08:00,26.813281249999996,80,0
2017-10-06 20:00:00-08:00,26.7,80,0
2017-10-06 20:15:00-08:00,26.577141608391607,80,0
2017-10-06 20:30:00-08:00,26.45874125874126,80,0
2017-10-06 20:45:00-08:00,26.31097027972028,80,0
2017-10-06 21:00:00-08:00,26.1,80,0
2017-10-06 21:15:00-08:00,25.489182692307693,80,0
2017-10-06 21:30:00-08:00,24.450000000000003,80,0
2017-10-06 21:45:00-08:00,23.410817307692312,80,0
2017-10-06 22:00:00-08:00,22.8,80,0
2017-10-06 22:15:00-08:00,22.607657967032967,80,0
2017-10-06 22:30:00-08:00,22.490934065934063,80,0
2017-10-06 22:45:00-08:00,22.378743131868134,80,0
2017-10-06 23:00:00-08:00,22.2,80,0
2017-10-06 23:15:00-08:00,21.767857142857142,80,0
2017-10-06 23:30:00-08:00,21.1,80,0
2017-10-06 23:45:00-08:00,20.432142857142857,80,0
2017-10-07 00:00:00-08:00,20.0,80,0
2017-10-07 00:15:00-08:00,19.814569805194807,80,0
2017-10-07 00:30:00-08:00,19.69123376623377,80,0
2017-10-07 00:45:00-08:00,19.572280844155845,80,0
2017-10-07 01:00:00-08:00,19.4,80,0
2017-10-07 01:15:00-08:00,19.027272727272724,80,0
2017-10-07 01:30:00-08:00,18.490909090909092,80,0
2017-10-07 01:45:00-08:00,18.009090909090908,80,0
2017-10-07 02:00:00-08:00,17.8,80,0
2017-10-07 02:15:00-08:00,17.878125,80,0
2017-10-07 02:30:00-08:00,18.05,80,0
2017-10-07 02:45:00-08:00,18.221875,80,0
2017-10-07 03:00:00-08:00,18.3,80,0
2017-10-07 03:15:00-08:00,18.3,80,0
2017-10-07 03:30:00-08:00,18.300000000000004,80,0
2017-10-07 03:45:00-08:00,18.3,80,0
2017-10-07 04:00:00-08:00,18.3,80,0
2017-10-07 04:15:00-08:00,18.39375,80,0
2017-10-07 04:30:00-08:00,18.6,80,0
2017-10-07 04:45:00-08:00,18.80625,80,0
2017-10-07 05:00:00-08:00,18.9,80,0
2017-10-07 05:15:00-08:00,18.55625,80,0
2017-10-07 05:30:00-08:00,17.799999999999997,80,0
2017-10-07 05:45:00-08:00,17.04375,80,0
2017-10-07 06:00:00-08:00,16.7,80,1
2017-10-07 06:15:00-08:00,17.159801136363633,80,1
2017-10-07 06:30:00-08:00,18.251136363636363,80,1
2017-10-07 06:45:00-08:00,19.54190340909091,80,1
2017-10-07 07:00:00-08:00,20.6,80,1
2017-10-07 07:15:00-08:00,21.341732954545456,80,1
2017-10-07 07:30:00-08:00,22.005227272727275,80,1
2017-10-07 07:45:00-08:00,22.641107954545454,80,1
2017-10-07 08:00:00-08:00,23.3,80,1
2017-10-07 08:15:00-08:00,23.971292401628222,80,1
2017-10-07 08:30:00-08:00,24.6361736770692,80,1
2017-10-07 08:45:00-08:00,25.33296811397558,80,1
2017-10-07 09:00:00-08:00,26.1,80,1
2017-10-07 09:15:00-08:00,27.000192397388062,80,1
2017-10-07 09:30:00-08:00,28.010587686567163,80,1
2017-10-07 09:45:00-08:00,29.040689132462685,80,1
2017-10-07 10:00:00-08:00,30.0,80,1
2017-10-07 10:15:00-08:00,30.97076322115385,80,1
2017-10-07 10:30:00-08:00,31.969951923076927,80,1
2017-10-07 10:45:00-08:00,32.80916466346154,80,1
2017-10-07 11:00:00-08:00,33.3,80,1
2017-10-07 11:15:00-08:00,33.510970279720276,80,1
2017-10-07 11:30:00-08:00,33.65874125874126,80,1
2017-10-07 11:45:00-08:00,33.77714160839161,80,1
2017-10-07 12:00:00-08:00,33.9,80,1
2017-10-07 12:15:00-08:00,34.054829545454545,80,1
2017-10-07 12:30:00-08:00,34.21818181818181,80,1
2017-10-07 12:45:00-08:00,34.34744318181818,80,1
2017-10-07 13:00:00-08:00,34.4,80,1
2017-10-07 13:15:00-08:00,34.4,80,1
2017-10-07 13:30:00-08:00,34.4,80,1
2017-10-07 13:45:00-08:00,34.4,80,1
2017-10-07 14:00:00-08:00,34.4,80,1
2017-10-07 14:15:00-08:00,34.2796875,80,1
2017-10-07 14:30:00-08:00,33.9875,80,1
2017-10-07 14:45:00-08:00,33.6265625,80,1
2017-10-07 15:00:00-08:00,33.3,80,1
2017-10-07 15:15:00-08:00,33.034548611111106,80,1
2017-10-07 15:30:00-08:00,32.77546296296296,80,1
2017-10-07 15:45:00-08:00,32.50364583333334,80,1
2017-10-07 16:00:00-08:00,32.2,80,1
2017-10-07 16:15:00-08:00,31.862121212121213,80,1
2017-10-07 16:30:00-08:00,31.491582491582495,80,1
2017-10-07 16:45:00-08:00,31.075252525252527,80,1
2017-10-07 17:00:00-08:00,30.6,80,1
2017-10-07 17:15:00-08:00,29.97530303030303,80,1
2017-10-07 17:30:00-08:00,29.209898989898996,80,1
2017-10-07 17:45:00-08:00,28.43954545454546,80,1
2017-10-07 18:00:00-08:00,27.8,80,0
2017-10-07 18:15:00-08:00,27.299486607142857,80,0
2017-10-07 18:30:00-08:00,26.852519841269842,80,0
2017-10-07 18:45:00-08:00,26.45429315476191,80,0
2017-10-07 19:00:00-08:00,26.1,80,0
2017-10-07 19:15:00-08:00,25.814328640109892,80,0
2017-10-07 19:30:00-08:00,25.580471611721613,80,0
2017-10-07 19:45:00-08:00,25.33137877747253,80,0
2017-10-07 20:00:00-08:00,25.0,80,0
2017-10-07 20:15:00-08:00,24.380157342657345,80,0
2017-10-07 20:30:00-08:00,23.50862470862471,80,0
2017-10-07 20:45:00-08:00,22.68277972027972,80,0
2017-10-07 21:00:00-08:00,22.2,80,0
2017-10-07 21:15:00-08:00,22.034783380681816,80,0
2017-10-07 21:30:00-08:00,21.929876893939394,80,0
2017-10-07 21:45:00-08:00,21.83503196022727,80,0
2017-10-07 22:00:00-08:00,21.7,80,0
2017-10-07 22:15:00-08:00,21.467842371323528,80,0
2017-10-07 22:30:00-08:00,21.16112132352941,80,0
2017-10-07 22:45:00-08:00,20.84883961397059,80,0
2017-10-07 23:00:00-08:00,20.6,80,0
2017-10-07 23:15:00-08:00,20.425183823529412,80,0
2017-10-07 23:30:00-08:00,20.277941176470588,80,0
2017-10-07 23:45:00-08:00,20.14172794117647,80,0
2017-10-08 00:00:00-08:00,20.0,80,0
2017-10-08 00:15:00-08:00,19.821875,80,0
2017-10-08 00:30:00-08:00,19.625,80,0
2017-10-08 00:45:00-08:00,19.465625,80,0
2017-10-08 01:00:00-08:00,19.4,80,0
2017-10-08 01:15:00-08:00,19.4,80,0
2017-10-08 01:30:00-08:00,19.4,80,0
2017-10-08 01:45:00-08:00,19.4,80,0
2017-10-08 02:00:00-08:00,19.4,80,0
2017-10-08 02:15:00-08:00,19.190909090909088,80,0
2017-10-08 02:30:00-08:00,18.70909090909091,80,0
2017-10-08 02:45:00-08:00,18.172727272727272,80,0
2017-10-08 03:00:00-08:00,17.8,80,0
2017-10-08 03:15:00-08:00,17.627719155844154,80,0
2017-10-08 03:30:00-08:00,17.50876623376623,80,0
2017-10-08 03:45:00-08:00,17.385430194805195,80,0
2017-10-08 04:00:00-08:00,17.2,80,0
2017-10-08 04:15:00-08:00,16.723660714285714,80,0
2017-10-08 04:30:00-08:00,15.982142857142858,80,0
2017-10-08 04:45:00-08:00,15.299553571428572,80,0
2017-10-08 05:00:00-08:00,15.0,80,0
2017-10-08 05:15:00-08:00,15.068181818181818,80,0
2017-10-08 05:30:00-08:00,15.23181818181818,80,0
2017-10-08 05:45:00-08:00,15.429545454545453,80,0
2017-10-08 06:00:00-08:00,15.6,80,1
2017-10-08 06:15:00-08:00,15.729261363636363,80,1
2017-10-08 06:30:00-08:00,15.850000000000001,80,1
2017-10-08 06:45:00-08:00,15.970738636363638,80,1
2017-10-08 07:00:00-08:00,16.1,80,1
2017-10-08 07:15:00-08:00,16.22954545454546,80,1
2017-10-08 07:30:00-08:00,16.359090909090913,80,1
2017-10-08 07:45:00-08:00,16.509090909090908,80,1
2017-10-08 08:00:00-08:00,16.7,80,1
2017-10-08 08:15:00-08:00,16.97072727272727,80,1
2017-10-08 08:30:00-08:00,17.33709090909091,80,1
2017-10-08 08:45:00-08:00,17.78490909090909,80,1
2017-10-08 09:00:00-08:00,18.3,80,1
2017-10-08 09:15:00-08:00,19.03525,80,1
2017-10-08 09:30:00-08:00,20.0,80,1
2017-10-08 09:45:00-08:00,20.964750000000002,80,1
2017-10-08 10:00:00-08:00,21.7,80,1
2017-10-08 10:15:00-08:00,22.178727272727272,80,1
2017-10-08 10:30:00-08:00,22.565939393939395,80,1
2017-10-08 10:45:00-08:00,22.920181818181817,80,1
2017-10-08 11:00:00-08:00,23.3,80,1
2017-10-08 11:15:00-08:00,23.734831574675326,80,1
2017-10-08 11:30:00-08:00,24.18909632034632,80,1
2017-10-08 11:45:00-08:00,24.623812905844154,80,1
2017-10-08 12:00:00-08:00,25.0,80,1
2017-10-08 12:15:00-08:00,25.359709821428574,80,1
2017-10-08 12:30:00-08:00,25.716964285714287,80,1
2017-10-08 12:45:00-08:00,25.990736607142857,80,1
2017-10-08 13:00:00-08:00,26.1,80,1
2017-10-08 13:15:00-08:00,26.1,80,1
2017-10-08 13:30:00-08:00,26.1,80,1
2017-10-08 13:45:00-08:00,26.1,80,1
2017-10-08 14:00:00-08:00,26.1,80,1
2017-10-08 14:15:00-08:00,25.990736607142857,80,1
2017-10-08 14:30:00-08:00,25.716964285714287,80,1
2017-10-08 14:45:00-08:00,25.359709821428574,80,1
2017-10-08 15:00:00-08:00,25.0,80,1
2017-10-08 15:15:00-08:00,24.62381290584415,80,1
2017-10-08 15:30:00-08:00,24.189096320346323,80,1
2017-10-08 15:45:00-08:00,23.734831574675326,80,1
2017-10-08 16:00:00-08:00,23.3,80,1
2017-10-08 16:15:00-08:00,22.879292929292934,80,1
2017-10-08 16:30:00-08:00,22.456902356902354,80,1
2017-10-08 16:45:00-08:00,22.056060606060605,80,1
2017-10-08 17:00:00-08:00,21.7,80,1
2017-10-08 17:15:00-08:00,21.398596014492753,80,1
2017-10-08 17:30:00-08:00,21.1305152979066,80,1
2017-10-08 17:45:00-08:00,20.87217693236715,80,1
2017-10-08 18:00:00-08:00,20.6,80,0
2017-10-08 18:15:00-08:00,20.28417519181586,80,0
2017-10-08 18:30:00-08:00,19.944757033248084,80,0
2017-10-08 18:45:00-08:00,19.632960358056263,80,0
2017-10-08 19:00:00-08:00,19.4,80,0
2017-10-08 19:15:00-08:00,19.254836856617644,80,0
2017-10-08 19:30:00-08:00,19.147702205882354,80,0
2017-10-08 19:45:00-08:00,19.041716452205883,80,0
2017-10-08 20:00:00-08:00,18.9,80,0
2017-10-08 20:15:00-08:00,18.6314453125,80,0
2017-10-08 20:30:00-08:00,18.2640625,80,0
2017-10-08 20:45:00-08:00,17.9396484375,80,0
2017-10-08 21:00:00-08:00,17.8,80,0
2017-10-08 21:15:00-08:00,17.8,80,0
2017-10-08 21:30:00-08:00,17.8,80,0
2017-10-08 21:45:00-08:00,17.8,80,0
2017-10-08 22:00:00-08:00,17.8,80,0
2017-10-08 22:15:00-08:00,17.8,80,0
2017-10-08 22:30:00-08:00,17.8,80,0
2017-10-08 22:45:00-08:00,17.8,80,0
2017-10-08 23:00:00-08:00,17.8,80,0
2017-10-08 23:15:00-08:00,17.8,80,0
2017-10-08 23:30:00-08:00,17.8,80,0
2017-10-08 23:45:00-08:00,17.8,80,0
2017-10-09 00:00:00-08:00,17.8,80,0
2017-10-09 00:15:00-08:00,17.8,80,0
2017-10-09 00:30:00-08:00,17.8,80,0
2017-10-09 00:45:00-08:00,17.8,80,0
2017-10-09 01:00:00-08:00,17.8,80,0
2017-10-09 01:15:00-08:00,17.8,80,0
2017-10-09 01:30:00-08:00,17.8,80,0
2017-10-09 01:45:00-08:00,17.8,80,0
2017-10-09 02:00:00-08:00,17.8,80,0
2017-10-09 02:15:00-08:00,17.70625,80,0
2017-10-09 02:30:00-08:00,17.5,80,0
2017-10-09 02:45:00-08:00,17.29375,80,0
2017-10-09 03:00:00-08:00,17.2,80,0
2017-10-09 03:15:00-08:00,17.29375,80,0
2017-10-09 03:30:00-08:00,17.5,80,0
2017-10-09 03:45:00-08:00,17.70625,80,0
2017-10-09 04:00:00-08:00,17.8,80,0
2017-10-09 04:15:00-08:00,17.731818181818184,80,0
2017-10-09 04:30:00-08:00,17.568181818181817,80,0
2017-10-09 04:45:00-08:00,17.370454545454546,80,0
2017-10-09 05:00:00-08:00,17.2,80,0
2017-10-09 05:15:00-08:00,17.045170454545453,80,0
2017-10-09 05:30:00-08:00,16.88181818181818,80,0
2017-10-09 05:45:00-08:00,16.752556818181816,80,0
2017-10-09 06:00:00-08:00,16.7,80,1
2017-10-09 06:15:00-08:00,16.7,80,1
2017-10-09 06:30:00-08:00,16.7,80,1
2017-10-09 06:45:00-08:00,16.7,80,1
2017-10-09 07:00:00-08:00,16.7,80,1
2017-10-09 07:15:00-08:00,16.88888888888889,80,1
2017-10-09 07:30:00-08:00,17.33703703703704,80,1
2017-10-09 07:45:00-08:00,17.866666666666667,80,1
2017-10-09 08:00:00-08:00,18.3,80,1
2017-10-09 08:15:00-08:00,18.577291666666667,80,1
2017-10-09 08:30:00-08:00,18.805185185185184,80,1
2017-10-09 08:45:00-08:00,19.05548611111111,80,1
2017-10-09 09:00:00-08:00,19.4,80,1
2017-10-09 09:15:00-08:00,20.039776785714285,80,1
2017-10-09 09:30:00-08:00,20.973849206349207,80,1
2017-10-09 09:45:00-08:00,21.970997023809524,80,1
2017-10-09 10:00:00-08:00,22.8,80,1
2017-10-09 10:15:00-08:00,23.450669642857143,80,1
2017-10-09 10:30:00-08:00,24.050595238095237,80,1
2017-10-09 10:45:00-08:00,24.575223214285714,80,1
2017-10-09 11:00:00-08:00,25.0,80,1
2017-10-09 11:15:00-08:00,25.309375,80,1
2017-10-09 11:30:00-08:00,25.55,80,1
2017-10-09 11:45:00-08:00,25.790625,80,1
2017-10-09 12:00:00-08:00,26.1,80,1
2017-10-09 12:15:00-08:00,26.605803571428574,80,1
2017-10-09 12:30:00-08:00,27.265476190476193,80,1
2017-10-09 12:45:00-08:00,27.892410714285717,80,1
2017-10-09 13:00:00-08:00,28.3,80,1
2017-10-09 13:15:00-08:00,28.500771103896106,80,1
2017-10-09 13:30:00-08:00,28.649675324675325,80,1
2017-10-09 13:45:00-08:00,28.773741883116884,80,1
2017-10-09 14:00:00-08:00,28.9,80,1
2017-10-09 14:15:00-08:00,29.05482954545454,80,1
2017-10-09 14:30:00-08:00,29.218181818181815,80,1
2017-10-09 14:45:00-08:00,29.34744318181818,80,1
2017-10-09 15:00:00-08:00,29.4,80,1
2017-10-09 15:15:00-08:00,29.4,80,1
2017-10-09 15:30:00-08:00,29.4,80,1
2017-10-09 15:45:00-08:00,29.4,80,1
2017-10-09 16:00:00-08:00,29.4,80,1
2017-10-09 16:15:00-08:00,29.28923611111111,80,1
2017-10-09 16:30:00-08:00,29.012962962962966,80,1
2017-10-09 16:45:00-08:00,28.655208333333334,80,1
2017-10-09 17:00:00-08:00,28.3,80,1
2017-10-09 17:15:00-08:00,27.943939393939395,80,1
2017-10-09 17:30:00-08:00,27.54309764309764,80,1
2017-10-09 17:45:00-08:00,27.12070707070707,80,1
2017-10-09 18:00:00-08:00,26.7,80,0
2017-10-09 18:15:00-08:00,26.24413290513834,80,0
2017-10-09 18:30:00-08:00,25.754808959156787,80,0
2017-10-09 18:45:00-08:00,25.31308053359684,80,0
2017-10-09 19:00:00-08:00,25.0,80,0
2017-10-09 19:15:00-08:00,24.82571816770186,80,0
2017-10-09 19:30:00-08:00,24.70698757763975,80,0
