datetime,air temp,RH,light
2017-11-22 00:00:00-08:00,12.0,80,0
2017-11-22 00:15:00-08:00,12.3671875,80,0
2017-11-22 00:30:00-08:00,12.6875,80,0
2017-11-22 00:45:00-08:00,12.9140625,80,0
2017-11-22 01:00:00-08:00,13.0,80,0
2017-11-22 01:15:00-08:00,13.0,80,0
2017-11-22 01:30:00-08:00,13.0,80,0
2017-11-22 01:45:00-08:00,13.0,80,0
2017-11-22 02:00:00-08:00,13.0,80,0
2017-11-22 02:15:00-08:00,12.890625,80,0
2017-11-22 02:30:00-08:00,12.625,80,0
2017-11-22 02:45:00-08:00,12.296875,80,0
2017-11-22 03:00:00-08:00,12.0,80,0
2017-11-22 03:15:00-08:00,11.703125,80,0
2017-11-22 03:30:00-08:00,11.375,80,0
2017-11-22 03:45:00-08:00,11.109375,80,0
2017-11-22 04:00:00-08:00,11.0,80,0
2017-11-22 04:15:00-08:00,11.0,80,0
2017-11-22 04:30:00-08:00,11.0,80,0
2017-11-22 04:45:00-08:00,11.0,80,0
2017-11-22 05:00:00-08:00,11.0,80,0
2017-11-22 05:15:00-08:00,11.0,80,0
2017-11-22 05:30:00-08:00,11.0,80,0
2017-11-22 05:45:00-08:00,11.0,80,0
2017-11-22 06:00:00-08:00,11.0,80,1
2017-11-22 06:15:00-08:00,11.109375,80,1
2017-11-22 06:30:00-08:00,11.375,80,1
2017-11-22 06:45:00-08:00,11.703125,80,1
2017-11-22 07:00:00-08:00,12.0,80,1
2017-11-22 07:15:00-08:00,12.21875,80,1
2017-11-22 07:30:00-08:00,12.416666666666668,80,1
2017-11-22 07:45:00-08:00,12.65625,80,1
2017-11-22 08:00:00-08:00,13.0,80,1
2017-11-22 08:15:00-08:00,13.881696428571429,80,1
2017-11-22 08:30:00-08:00,15.351190476190474,80,1
2017-11-22 08:45:00-08:00,16.895089285714285,80,1
2017-11-22 09:00:00-08:00,18.0,80,1
2017-11-22 09:15:00-08:00,18.714285714285715,80,1
2017-11-22 09:30:00-08:00,19.357142857142858,80,1
2017-11-22 09:45:00-08:00,19.82142857142857,80,1
2017-11-22 10:00:00-08:00,20.0,80,1
2017-11-22 10:15:00-08:00,19.84375,80,1
2017-11-22 10:30:00-08:00,19.5,80,1
2017-11-22 10:45:00-08:00,19.15625,80,1
2017-11-22 11:00:00-08:00,19.0,80,1
2017-11-22 11:15:00-08:00,19.15625,80,1
2017-11-22 11:30:00-08:00,19.5,80,1
2017-11-22 11:45:00-08:00,19.84375,80,1
2017-11-22 12:00:00-08:00,20.0,80,1
2017-11-22 12:15:00-08:00,20.0,80,1
2017-11-22 12:30:00-08:00,20.0,80,1
2017-11-22 12:45:00-08:00,20.0,80,1
2017-11-22 13:00:00-08:00,20.0,80,1
2017-11-22 13:15:00-08:00,19.84375,80,1
2017-11-22 13:30:00-08:00,19.5,80,1
2017-11-22 13:45:00-08:00,19.15625,80,1
2017-11-22 14:00:00-08:00,19.0,80,1
2017-11-22 14:15:00-08:00,19.15625,80,1
2017-11-22 14:30:00-08:00,19.5,80,1
2017-11-22 14:45:00-08:00,19.84375,80,1
2017-11-22 15:00:00-08:00,20.0,80,1
2017-11-22 15:15:00-08:00,19.75,80,1
2017-11-22 15:30:00-08:00,19.166666666666664,80,1
2017-11-22 15:45:00-08:00,18.5,80,1
2017-11-22 16:00:00-08:00,18.0,80,1
2017-11-22 16:15:00-08:00,17.65625,80,1
2017-11-22 16:30:00-08:00,17.333333333333336,80,1
2017-11-22 16:45:00-08:00,17.09375,80,1
2017-11-22 17:00:00-08:00,17.0,80,1
2017-11-22 17:15:00-08:00,17.0,80,1
2017-11-22 17:30:00-08:00,17.0,80,1
2017-11-22 17:45:00-08:00,17.0,80,1
2017-11-22 18:00:00-08:00,17.0,80,0
2017-11-22 18:15:00-08:00,16.6875,80,0
2017-11-22 18:30:00-08:00,16.0,80,0
2017-11-22 18:45:00-08:00,15.3125,80,0
2017-11-22 19:00:00-08:00,15.0,80,0
2017-11-22 19:15:00-08:00,15.0,80,0
2017-11-22 19:30:00-08:00,15.0,80,0
2017-11-22 19:45:00-08:00,15.0,80,0
2017-11-22 20:00:00-08:00,15.0,80,0
2017-11-22 20:15:00-08:00,15.0,80,0
2017-11-22 20:30:00-08:00,15.0,80,0
2017-11-22 20:45:00-08:00,15.0,80,0
2017-11-22 21:00:00-08:00,15.0,80,0
2017-11-22 21:15:00-08:00,14.95703125,80,0
2017-11-22 21:30:00-08:00,14.84375,80,0
2017-11-22 21:45:00-08:00,14.68359375,80,0
2017-11-22 22:00:00-08:00,14.5,80,0
2017-11-22 22:15:00-08:00,14.31640625,80,0
2017-11-22 22:30:00-08:00,14.15625,80,0
2017-11-22 22:45:00-08:00,14.04296875,80,0
2017-11-22 23:00:00-08:00,14.0,80,0
2017-11-22 23:15:00-08:00,14.15625,80,0
2017-11-22 23:30:00-08:00,14.5,80,0
2017-11-22 23:45:00-08:00,14.84375,80,0
2017-11-23 00:00:00-08:00,15.0,80,0
2017-11-23 00:15:00-08:00,14.890625,80,0
2017-11-23 00:30:00-08:00,14.625,80,0
2017-11-23 00:45:00-08:00,14.296875,80,0
2017-11-23 01:00:00-08:00,14.0,80,0
2017-11-23 01:15:00-08:00,13.703125,80,0
2017-11-23 01:30:00-08:00,13.375,80,0
2017-11-23 01:45:00-08:00,13.109375,80,0
2017-11-23 02:00:00-08:00,13.0,80,0
2017-11-23 02:15:00-08:00,13.15625,80,0
2017-11-23 02:30:00-08:00,13.5,80,0
2017-11-23 02:45:00-08:00,13.84375,80,0
2017-11-23 03:00:00-08:00,14.0,80,0
2017-11-23 03:15:00-08:00,14.0,80,0
2017-11-23 03:30:00-08:00,14.0,80,0
2017-11-23 03:45:00-08:00,14.0,80,0
2017-11-23 04:00:00-08:00,14.0,80,0
2017-11-23 04:15:00-08:00,13.890625,80,0
2017-11-23 04:30:00-08:00,13.625,80,0
2017-11-23 04:45:00-08:00,13.296875,80,0
2017-11-23 05:00:00-08:00,13.0,80,0
2017-11-23 05:15:00-08:00,12.703125,80,0
2017-11-23 05:30:00-08:00,12.375,80,0
2017-11-23 05:45:00-08:00,12.109375,80,0
2017-11-23 06:00:00-08:00,12.0,80,1
2017-11-23 06:15:00-08:00,12.0,80,1
2017-11-23 06:30:00-08:00,12.0,80,1
2017-11-23 06:45:00-08:00,12.0,80,1
2017-11-23 07:00:00-08:00,12.0,80,1
2017-11-23 07:15:00-08:00,12.46875,80,1
2017-11-23 07:30:00-08:00,13.5,80,1
2017-11-23 07:45:00-08:00,14.53125,80,1
2017-11-23 08:00:00-08:00,15.0,80,1
2017-11-23 08:15:00-08:00,15.0,80,1
2017-11-23 08:30:00-08:00,15.0,80,1
2017-11-23 08:45:00-08:00,15.0,80,1
2017-11-23 09:00:00-08:00,15.0,80,1
2017-11-23 09:15:00-08:00,15.55,80,1
2017-11-23 09:30:00-08:00,16.799999999999997,80,1
2017-11-23 09:45:00-08:00,18.15,80,1
2017-11-23 10:00:00-08:00,19.0,80,1
2017-11-23 10:15:00-08:00,19.38125,80,1
2017-11-23 10:30:00-08:00,19.700000000000003,80,1
2017-11-23 10:45:00-08:00,19.91875,80,1
2017-11-23 11:00:00-08:00,20.0,80,1
2017-11-23 11:15:00-08:00,20.0,80,1
2017-11-23 11:30:00-08:00,20.0,80,1
2017-11-23 11:45:00-08:00,20.0,80,1
2017-11-23 12:00:00-08:00,20.0,80,1
2017-11-23 12:15:00-08:00,19.75,80,1
2017-11-23 12:30:00-08:00,19.166666666666664,80,1
2017-11-23 12:45:00-08:00,18.5,80,1
2017-11-23 13:00:00-08:00,18.0,80,1
2017-11-23 13:15:00-08:00,17.65625,80,1
2017-11-23 13:30:00-08:00,17.333333333333336,80,1
2017-11-23 13:45:00-08:00,17.09375,80,1
2017-11-23 14:00:00-08:00,17.0,80,1
2017-11-23 14:15:00-08:00,17.0,80,1
2017-11-23 14:30:00-08:00,17.0,80,1
2017-11-23 14:45:00-08:00,17.0,80,1
2017-11-23 15:00:00-08:00,17.0,80,1
2017-11-23 15:15:00-08:00,16.890625,80,1
2017-11-23 15:30:00-08:00,16.625,80,1
2017-11-23 15:45:00-08:00,16.296875,80,1
2017-11-23 16:00:00-08:00,16.0,80,1
2017-11-23 16:15:00-08:00,15.703125,80,1
2017-11-23 16:30:00-08:00,15.375,80,1
2017-11-23 16:45:00-08:00,15.109375,80,1
2017-11-23 17:00:00-08:00,15.0,80,1
2017-11-23 17:15:00-08:00,15.0,80,1
2017-11-23 17:30:00-08:00,15.0,80,1
2017-11-23 17:45:00-08:00,15.0,80,1
2017-11-23 18:00:00-08:00,15.0,80,0
2017-11-23 18:15:00-08:00,15.0,80,0
2017-11-23 18:30:00-08:00,15.0,80,0
2017-11-23 18:45:00-08:00,15.0,80,0
2017-11-23 19:00:00-08:00,15.0,80,0
2017-11-23 19:15:00-08:00,15.3125,80,0
2017-11-23 19:30:00-08:00,16.0,80,0
2017-11-23 19:45:00-08:00,16.6875,80,0
2017-11-23 20:00:00-08:00,17.0,80,0
2017-11-23 20:15:00-08:00,17.0,80,0
2017-11-23 20:30:00-08:00,17.0,80,0
2017-11-23 20:45:00-08:00,17.0,80,0
2017-11-23 21:00:00-08:00,17.0,80,0
2017-11-23 21:15:00-08:00,16.6875,80,0
2017-11-23 21:30:00-08:00,16.0,80,0
2017-11-23 21:45:00-08:00,15.3125,80,0
2017-11-23 22:00:00-08:00,15.0,80,0
2017-11-23 22:15:00-08:00,15.0,80,0
2017-11-23 22:30:00-08:00,15.0,80,0
2017-11-23 22:45:00-08:00,15.0,80,0
2017-11-23 23:00:00-08:00,15.0,80,0
2017-11-23 23:15:00-08:00,15.15625,80,0
2017-11-23 23:30:00-08:00,15.5,80,0
2017-11-23 23:45:00-08:00,15.84375,80,0
2017-11-24 00:00:00-08:00,16.0,80,0
2017-11-24 00:15:00-08:00,15.84375,80,0
2017-11-24 00:30:00-08:00,15.5,80,0
2017-11-24 00:45:00-08:00,15.15625,80,0
2017-11-24 01:00:00-08:00,15.0,80,0
2017-11-24 01:15:00-08:00,15.0,80,0
2017-11-24 01:30:00-08:00,15.0,80,0
2017-11-24 01:45:00-08:00,15.0,80,0
2017-11-24 02:00:00-08:00,15.0,80,0
2017-11-24 02:15:00-08:00,15.0,80,0
2017-11-24 02:30:00-08:00,15.0,80,0
2017-11-24 02:45:00-08:00,15.0,80,0
2017-11-24 03:00:00-08:00,15.0,80,0
2017-11-24 03:15:00-08:00,14.84375,80,0
2017-11-24 03:30:00-08:00,14.5,80,0
2017-11-24 03:45:00-08:00,14.15625,80,0
2017-11-24 04:00:00-08:00,14.0,80,0
2017-11-24 04:15:00-08:00,14.0,80,0
2017-11-24 04:30:00-08:00,14.0,80,0
2017-11-24 04:45:00-08:00,14.0,80,0
2017-11-24 05:00:00-08:00,14.0,80,0
2017-11-24 05:15:00-08:00,14.0,80,0
2017-11-24 05:30:00-08:00,14.0,80,0
2017-11-24 05:45:00-08:00,14.0,80,0
2017-11-24 06:00:00-08:00,14.0,80,1
2017-11-24 06:15:00-08:00,13.84375,80,1
2017-11-24 06:30:00-08:00,13.5,80,1
2017-11-24 06:45:00-08:00,13.15625,80,1
2017-11-24 07:00:00-08:00,13.0,80,1
2017-11-24 07:15:00-08:00,13.0,80,1
2017-11-24 07:30:00-08:00,13.0,80,1
2017-11-24 07:45:00-08:00,13.0,80,1
2017-11-24 08:00:00-08:00,13.0,80,1
2017-11-24 08:15:00-08:00,13.15625,80,1
2017-11-24 08:30:00-08:00,13.5,80,1
2017-11-24 08:45:00-08:00,13.84375,80,1
2017-11-24 09:00:00-08:00,14.0,80,1
2017-11-24 09:15:00-08:00,14.0,80,1
2017-11-24 09:30:00-08:00,14.0,80,1
2017-11-24 09:45:00-08:00,14.0,80,1
2017-11-24 10:00:00-08:00,14.0,80,1
2017-11-24 10:15:00-08:00,14.09375,80,1
2017-11-24 10:30:00-08:00,14.333333333333332,80,1
2017-11-24 10:45:00-08:00,14.65625,80,1
2017-11-24 11:00:00-08:00,15.0,80,1
2017-11-24 11:15:00-08:00,15.5,80,1
2017-11-24 11:30:00-08:00,16.166666666666668,80,1
2017-11-24 11:45:00-08:00,16.75,80,1
2017-11-24 12:00:00-08:00,17.0,80,1
2017-11-24 12:15:00-08:00,17.0,80,1
2017-11-24 12:30:00-08:00,17.0,80,1
2017-11-24 12:45:00-08:00,17.0,80,1
2017-11-24 13:00:00-08:00,17.0,80,1
2017-11-24 13:15:00-08:00,17.0,80,1
2017-11-24 13:30:00-08:00,17.0,80,1
2017-11-24 13:45:00-08:00,17.0,80,1
2017-11-24 14:00:00-08:00,17.0,80,1
2017-11-24 14:15:00-08:00,17.0,80,1
2017-11-24 14:30:00-08:00,17.0,80,1
2017-11-24 14:45:00-08:00,17.0,80,1
2017-11-24 15:00:00-08:00,17.0,80,1
2017-11-24 15:15:00-08:00,16.6875,80,1
2017-11-24 15:30:00-08:00,16.0,80,1
2017-11-24 15:45:00-08:00,15.3125,80,1
2017-11-24 16:00:00-08:00,15.0,80,1
2017-11-24 16:15:00-08:00,15.0,80,1
2017-11-24 16:30:00-08:00,15.0,80,1
2017-11-24 16:45:00-08:00,15.0,80,1
2017-11-24 17:00:00-08:00,15.0,80,1
2017-11-24 17:15:00-08:00,15.0,80,1
2017-11-24 17:30:00-08:00,15.0,80,1
2017-11-24 17:45:00-08:00,15.0,80,1
2017-11-24 18:00:00-08:00,15.0,80,0
2017-11-24 18:15:00-08:00,14.84375,80,0
2017-11-24 18:30:00-08:00,14.5,80,0
2017-11-24 18:45:00-08:00,14.15625,80,0
2017-11-24 19:00:00-08:00,14.0,80,0
2017-11-24 19:15:00-08:00,14.15625,80,0
2017-11-24 19:30:00-08:00,14.5,80,0
2017-11-24 19:45:00-08:00,14.84375,80,0
2017-11-24 20:00:00-08:00,15.0,80,0
2017-11-24 20:15:00-08:00,14.84375,80,0
2017-11-24 20:30:00-08:00,14.5,80,0
2017-11-24 20:45:00-08:00,14.15625,80,0
2017-11-24 21:00:00-08:00,14.0,80,0
2017-11-24 21:15:00-08:00,14.0,80,0
2017-11-24 21:30:00-08:00,14.0,80,0
2017-11-24 21:45:00-08:00,14.0,80,0
2017-11-24 22:00:00-08:00,14.0,80,0
2017-11-24 22:15:00-08:00,14.15625,80,0
2017-11-24 22:30:00-08:00,14.5,80,0
2017-11-24 22:45:00-08:00,14.84375,80,0
2017-11-24 23:00:00-08:00,15.0,80,0
2017-11-24 23:15:00-08:00,14.890625,80,0
2017-11-24 23:30:00-08:00,14.625,80,0
2017-11-24 23:45:00-08:00,14.296875,80,0
2017-11-25 00:00:00-08:00,14.0,80,0
2017-11-25 00:15:00-08:00,13.703125,80,0
2017-11-25 00:30:00-08:00,13.375,80,0
2017-11-25 00:45:00-08:00,13.109375,80,0
2017-11-25 01:00:00-08:00,13.0,80,0
2017-11-25 01:15:00-08:00,13.15625,80,0
2017-11-25 01:30:00-08:00,13.5,80,0
2017-11-25 01:45:00-08:00,13.84375,80,0
2017-11-25 02:00:00-08:00,14.0,80,0
2017-11-25 02:15:00-08:00,13.84375,80,0
2017-11-25 02:30:00-08:00,13.5,80,0
2017-11-25 02:45:00-08:00,13.15625,80,0
2017-11-25 03:00:00-08:00,13.0,80,0
2017-11-25 03:15:00-08:00,13.78125,80,0
2017-11-25 03:30:00-08:00,15.5,80,0
2017-11-25 03:45:00-08:00,17.21875,80,0
2017-11-25 04:00:00-08:00,18.0,80,0
2017-11-25 04:15:00-08:00,17.84375,80,0
2017-11-25 04:30:00-08:00,17.5,80,0
2017-11-25 04:45:00-08:00,17.15625,80,0
2017-11-25 05:00:00-08:00,17.0,80,0
2017-11-25 05:15:00-08:00,17.15625,80,0
2017-11-25 05:30:00-08:00,17.5,80,0
2017-11-25 05:45:00-08:00,17.84375,80,0
2017-11-25 06:00:00-08:00,18.0,80,1
2017-11-25 06:15:00-08:00,17.21875,80,1
2017-11-25 06:30:00-08:00,15.5,80,1
2017-11-25 06:45:00-08:00,13.78125,80,1
2017-11-25 07:00:00-08:00,13.0,80,1
2017-11-25 07:15:00-08:00,13.09375,80,1
2017-11-25 07:30:00-08:00,13.333333333333332,80,1
2017-11-25 07:45:00-08:00,13.65625,80,1
2017-11-25 08:00:00-08:00,14.0,80,1
2017-11-25 08:15:00-08:00,14.3875,80,1
2017-11-25 08:30:00-08:00,14.866666666666667,80,1
2017-11-25 08:45:00-08:00,15.4125,80,1
2017-11-25 09:00:00-08:00,16.0,80,1
2017-11-25 09:15:00-08:00,16.80625,80,1
2017-11-25 09:30:00-08:00,17.8,80,1
2017-11-25 09:45:00-08:00,18.64375,80,1
2017-11-25 10:00:00-08:00,19.0,80,1
2017-11-25 10:15:00-08:00,19.0,80,1
2017-11-25 10:30:00-08:00,19.0,80,1
2017-11-25 10:45:00-08:00,19.0,80,1
2017-11-25 11:00:00-08:00,19.0,80,1
2017-11-25 11:15:00-08:00,19.46875,80,1
2017-11-25 11:30:00-08:00,20.5,80,1
2017-11-25 11:45:00-08:00,21.53125,80,1
2017-11-25 12:00:00-08:00,22.0,80,1
2017-11-25 12:15:00-08:00,21.890625,80,1
2017-11-25 12:30:00-08:00,21.625,80,1
2017-11-25 12:45:00-08:00,21.296875,80,1
2017-11-25 13:00:00-08:00,21.0,80,1
2017-11-25 13:15:00-08:00,20.75,80,1
2017-11-25 13:30:00-08:00,20.5,80,1
2017-11-25 13:45:00-08:00,20.25,80,1
2017-11-25 14:00:00-08:00,20.0,80,1
2017-11-25 14:15:00-08:00,19.703125,80,1
2017-11-25 14:30:00-08:00,19.375,80,1
2017-11-25 14:45:00-08:00,19.109375,80,1
2017-11-25 15:00:00-08:00,19.0,80,1
2017-11-25 15:15:00-08:00,19.0,80,1
2017-11-25 15:30:00-08:00,19.0,80,1
2017-11-25 15:45:00-08:00,19.0,80,1
2017-11-25 16:00:00-08:00,19.0,80,1
2017-11-25 16:15:00-08:00,18.890625,80,1
2017-11-25 16:30:00-08:00,18.625,80,1
2017-11-25 16:45:00-08:00,18.296875,80,1
2017-11-25 17:00:00-08:00,18.0,80,1
2017-11-25 17:15:00-08:00,17.703125,80,1
2017-11-25 17:30:00-08:00,17.375,80,1
2017-11-25 17:45:00-08:00,17.109375,80,1
2017-11-25 18:00:00-08:00,17.0,80,0
2017-11-25 18:15:00-08:00,17.0,80,0
2017-11-25 18:30:00-08:00,17.0,80,0
2017-11-25 18:45:00-08:00,17.0,80,0
2017-11-25 19:00:00-08:00,17.0,80,0
2017-11-25 19:15:00-08:00,17.0,80,0
2017-11-25 19:30:00-08:00,17.0,80,0
2017-11-25 19:45:00-08:00,17.0,80,0
2017-11-25 20:00:00-08:00,17.0,80,0
2017-11-25 20:15:00-08:00,17.0,80,0
2017-11-25 20:30:00-08:00,17.0,80,0
2017-11-25 20:45:00-08:00,17.0,80,0
2017-11-25 21:00:00-08:00,17.0,80,0
2017-11-25 21:15:00-08:00,16.84375,80,0
2017-11-25 21:30:00-08:00,16.5,80,0
2017-11-25 21:45:00-08:00,16.15625,80,0
2017-11-25 22:00:00-08:00,16.0,80,0
2017-11-25 22:15:00-08:00,16.0,80,0
2017-11-25 22:30:00-08:00,16.0,80,0
2017-11-25 22:45:00-08:00,16.0,80,0
2017-11-25 23:00:00-08:00,16.0,80,0
2017-11-25 23:15:00-08:00,16.0,80,0
2017-11-25 23:30:00-08:00,16.0,80,0
2017-11-25 23:45:00-08:00,16.0,80,0
2017-11-26 00:00:00-08:00,16.0,80,0
2017-11-26 00:15:00-08:00,15.84375,80,0
2017-11-26 00:30:00-08:00,15.5,80,0
2017-11-26 00:45:00-08:00,15.15625,80,0
2017-11-26 01:00:00-08:00,15.0,80,0
2017-11-26 01:15:00-08:00,15.0,80,0
2017-11-26 01:30:00-08:00,15.0,80,0
2017-11-26 01:45:00-08:00,15.0,80,0
2017-11-26 02:00:00-08:00,15.0,80,0
2017-11-26 02:15:00-08:00,15.0,80,0
2017-11-26 02:30:00-08:00,15.0,80,0
2017-11-26 02:45:00-08:00,15.0,80,0
2017-11-26 03:00:00-08:00,15.0,80,0
2017-11-26 03:15:00-08:00,15.0,80,0
2017-11-26 03:30:00-08:00,15.0,80,0
2017-11-26 03:45:00-08:00,15.0,80,0
2017-11-26 04:00:00-08:00,15.0,80,0
2017-11-26 04:15:00-08:00,15.0,80,0
2017-11-26 04:30:00-08:00,15.0,80,0
2017-11-26 04:45:00-08:00,15.0,80,0
2017-11-26 05:00:00-08:00,15.0,80,0
2017-11-26 05:15:00-08:00,15.0,80,0
2017-11-26 05:30:00-08:00,15.0,80,0
2017-11-26 05:45:00-08:00,15.0,80,0
2017-11-26 06:00:00-08:00,15.0,80,1
2017-11-26 06:15:00-08:00,15.0,80,1
2017-11-26 06:30:00-08:00,15.0,80,1
2017-11-26 06:45:00-08:00,15.0,80,1
2017-11-26 07:00:00-08:00,15.0,80,1
2017-11-26 07:15:00-08:00,15.0,80,1
2017-11-26 07:30:00-08:00,15.0,80,1
2017-11-26 07:45:00-08:00,15.0,80,1
2017-11-26 08:00:00-08:00,15.0,80,1
2017-11-26 08:15:00-08:00,15.0,80,1
2017-11-26 08:30:00-08:00,15.0,80,1
2017-11-26 08:45:00-08:00,15.0,80,1
2017-11-26 09:00:00-08:00,15.0,80,1
2017-11-26 09:15:00-08:00,15.0,80,1
2017-11-26 09:30:00-08:00,15.0,80,1
2017-11-26 09:45:00-08:00,15.0,80,1
2017-11-26 10:00:00-08:00,15.0,80,1
2017-11-26 10:15:00-08:00,15.0,80,1
2017-11-26 10:30:00-08:00,15.0,80,1
2017-11-26 10:45:00-08:00,15.0,80,1
2017-11-26 11:00:00-08:00,15.0,80,1
2017-11-26 11:15:00-08:00,15.0,80,1
2017-11-26 11:30:00-08:00,15.0,80,1
2017-11-26 11:45:00-08:00,15.0,80,1
2017-11-26 12:00:00-08:00,15.0,80,1
2017-11-26 12:15:00-08:00,15.0,80,1
2017-11-26 12:30:00-08:00,15.0,80,1
2017-11-26 12:45:00-08:00,15.0,80,1
2017-11-26 13:00:00-08:00,15.0,80,1
2017-11-26 13:15:00-08:00,15.0,80,1
2017-11-26 13:30:00-08:00,15.0,80,1
2017-11-26 13:45:00-08:00,15.0,80,1
2017-11-26 14:00:00-08:00,15.0,80,1
2017-11-26 14:15:00-08:00,15.0,80,1
2017-11-26 14:30:00-08:00,15.0,80,1
2017-11-26 14:45:00-08:00,15.0,80,1
2017-11-26 15:00:00-08:00,15.0,80,1
2017-11-26 15:15:00-08:00,15.0,80,1
2017-11-26 15:30:00-08:00,15.0,80,1
2017-11-26 15:45:00-08:00,15.0,80,1
2017-11-26 16:00:00-08:00,15.0,80,1
2017-11-26 16:15:00-08:00,15.0,80,1
2017-11-26 16:30:00-08:00,15.0,80,1
2017-11-26 16:45:00-08:00,15.0,80,1
2017-11-26 17:00:00-08:00,15.0,80,1
2017-11-26 17:15:00-08:00,15.0,80,1
2017-11-26 17:30:00-08:00,15.0,80,1
2017-11-26 17:45:00-08:00,15.0,80,1
2017-11-26 18:00:00-08:00,15.0,80,0
2017-11-26 18:15:00-08:00,15.0,80,0
2017-11-26 18:30:00-08:00,15.0,80,0
2017-11-26 18:45:00-08:00,15.0,80,0
2017-11-26 19:00:00-08:00,15.0,80,0
2017-11-26 19:15:00-08:00,15.0,80,0
2017-11-26 19:30:00-08:00,15.0,80,0
2017-11-26 19:45:00-08:00,15.0,80,0
2017-11-26 20:00:00-08:00,15.0,80,0
2017-11-26 20:15:00-08:00,15.0,80,0
2017-11-26 20:30:00-08:00,15.0,80,0
2017-11-26 20:45:00-08:00,15.0,80,0
2017-11-26 21:00:00-08:00,15.0,80,0
2017-11-26 21:15:00-08:00,15.0,80,0
2017-11-26 21:30:00-08:00,15.0,80,0
2017-11-26 21:45:00-08:00,15.0,80,0
2017-11-26 22:00:00-08:00,15.0,80,0
2017-11-26 22:15:00-08:00,14.9140625,80,0
2017-11-26 22:30:00-08:00,14.6875,80,0
2017-11-26 22:45:00-08:00,14.3671875,80,0
2017-11-26 23:00:00-08:00,14.0,80,0
2017-11-26 23:15:00-08:00,13.3203125,80,0
2017-11-26 23:30:00-08:00,12.3125,80,0
2017-11-26 23:45:00-08:00,11.3984375,80,0
2017-11-27 00:00:00-08:00,11.0,80,0
2017-11-27 00:15:00-08:00,11.0,80,0
2017-11-27 00:30:00-08:00,11.0,80,0
2017-11-27 00:45:00-08:00,11.0,80,0
2017-11-27 01:00:00-08:00,11.0,80,0
2017-11-27 01:15:00-08:00,11.15625,80,0
2017-11-27 01:30:00-08:00,11.5,80,0
2017-11-27 01:45:00-08:00,11.84375,80,0
2017-11-27 02:00:00-08:00,12.0,80,0
2017-11-27 02:15:00-08:00,12.0,80,0
2017-11-27 02:30:00-08:00,12.0,80,0
2017-11-27 02:45:00-08:00,12.0,80,0
2017-11-27 03:00:00-08:00,12.0,80,0
2017-11-27 03:15:00-08:00,12.0,80,0
2017-11-27 03:30:00-08:00,12.0,80,0
2017-11-27 03:45:00-08:00,12.0,80,0
2017-11-27 04:00:00-08:00,12.0,80,0
2017-11-27 04:15:00-08:00,12.0,80,0
2017-11-27 04:30:00-08:00,12.0,80,0
2017-11-27 04:45:00-08:00,12.0,80,0
2017-11-27 05:00:00-08:00,12.0,80,0
2017-11-27 05:15:00-08:00,12.0,80,0
2017-11-27 05:30:00-08:00,12.0,80,0
2017-11-27 05:45:00-08:00,12.0,80,0
2017-11-27 06:00:00-08:00,12.0,80,1
2017-11-27 06:15:00-08:00,11.75,80,1
2017-11-27 06:30:00-08:00,11.166666666666668,80,1
2017-11-27 06:45:00-08:00,10.5,80,1
2017-11-27 07:00:00-08:00,10.0,80,1
2017-11-27 07:15:00-08:00,9.65625,80,1
2017-11-27 07:30:00-08:00,9.333333333333332,80,1
2017-11-27 07:45:00-08:00,9.09375,80,1
2017-11-27 08:00:00-08:00,9.0,80,1
2017-11-27 08:15:00-08:00,9.3984375,80,1
2017-11-27 08:30:00-08:00,10.3125,80,1
2017-11-27 08:45:00-08:00,11.3203125,80,1
2017-11-27 09:00:00-08:00,12.0,80,1
2017-11-27 09:15:00-08:00,12.3203125,80,1
2017-11-27 09:30:00-08:00,12.5625,80,1
2017-11-27 09:45:00-08:00,12.7734375,80,1
2017-11-27 10:00:00-08:00,13.0,80,1
2017-11-27 10:15:00-08:00,13.296875,80,1
2017-11-27 10:30:00-08:00,13.625,80,1
2017-11-27 10:45:00-08:00,13.890625,80,1
2017-11-27 11:00:00-08:00,14.0,80,1
2017-11-27 11:15:00-08:00,14.0,80,1
2017-11-27 11:30:00-08:00,14.0,80,1
2017-11-27 11:45:00-08:00,14.0,80,1
2017-11-27 12:00:00-08:00,14.0,80,1
2017-11-27 12:15:00-08:00,14.0,80,1
2017-11-27 12:30:00-08:00,14.0,80,1
2017-11-27 12:45:00-08:00,14.0,80,1
2017-11-27 13:00:00-08:00,14.0,80,1
2017-11-27 13:15:00-08:00,14.0,80,1
2017-11-27 13:30:00-08:00,14.0,80,1
2017-11-27 13:45:00-08:00,14.0,80,1
2017-11-27 14:00:00-08:00,14.0,80,1
2017-11-27 14:15:00-08:00,14.0,80,1
2017-11-27 14:30:00-08:00,14.0,80,1
2017-11-27 14:45:00-08:00,14.0,80,1
2017-11-27 15:00:00-08:00,14.0,80,1
2017-11-27 15:15:00-08:00,13.890625,80,1
2017-11-27 15:30:00-08:00,13.625,80,1
2017-11-27 15:45:00-08:00,13.296875,80,1
2017-11-27 16:00:00-08:00,13.0,80,1
2017-11-27 16:15:00-08:00,12.703125,80,1
2017-11-27 16:30:00-08:00,12.375,80,1
2017-11-27 16:45:00-08:00,12.109375,80,1
2017-11-27 17:00:00-08:00,12.0,80,1
2017-11-27 17:15:00-08:00,12.0,80,1
